OG,branch,dN,dS
OG0012507.fa.json,TX_maternal_00023775_RA_1,0.0034872914694217,0.0163199139567008
OG0012507.fa.json,TX_paternal_00025017_RA_1,0.0018698821437498,0.0087507212869214
OG0012507.fa.json,buc_00027161_RA_1,0.0380237089320091,0.1779443053516622
OG0012320.fa.json,Node2,0.0454598515686484,0.1460980556068459
OG0012320.fa.json,Rsag_NChap2_final_00016513_RA_1,0.0678278386822082,0.2179838914018711
OG0012320.fa.json,TX_maternal_00023214_RA_1,0.0043323672759187,0.0139232842463342
OG0012320.fa.json,TX_paternal_00025567_RA_1,0.0032109498792119,0.0103192931304561
OG0012320.fa.json,buc_00026058_RA_1,0.0479528930409027,0.1541101475753728
OG0012949.fa.json,Node2,0.0119056075996276,0.0820679046925584
OG0012949.fa.json,Rsag_NChap2_final_00018347_RA_1,0.0196820160307699,0.1356723545819833
OG0012949.fa.json,TX_maternal_00025146_RA_1,0.0004739740935647,0.0032672050050287
OG0012949.fa.json,TX_paternal_00027803_RA_1,0.000669176576648,0.004612777555054
OG0012949.fa.json,buc_00024490_RA_1,0.013785153395213,0.0950240166697604
OG0010272.fa.json,Node2,0.0113803077139279,0.1056663159058632
OG0010272.fa.json,Rsag_NChap2_final_00000472_RA_1,0.0227079239120203,0.2108433903520235
OG0010272.fa.json,TX_maternal_00002446_RA_1,0.0008751720354764,0.0081259845601059
OG0010272.fa.json,TX_paternal_00008836_RA_1,0.0004276008848336,0.0039702801817182
OG0010272.fa.json,buc_00030976_RA_1,0.0129338019236872,0.1200905313183746
OG0010455.fa.json,Node2,0.0224362730508122,0.0987480787016712
OG0010455.fa.json,Rsag_NChap2_final_00001007_RA_1,0.0325477189504967,0.143251274630355
OG0010455.fa.json,TX_maternal_00003116_RA_1,1.283788311094517e-10,4.523753308031582e-10
OG0010455.fa.json,TX_paternal_00008192_RA_1,0.0092526357919647,0.0407233414085127
OG0010455.fa.json,buc_00038761_RA_1,0.0260810437912739,0.1147896960912241
OG0010780.fa.json,Node2,0.0214650927003799,0.2051405116989042
OG0010780.fa.json,Rsag_NChap2_final_00002221_RA_1,0.0314737017089431,0.3007921448909933
OG0010780.fa.json,TX_maternal_00004282_RA_1,0.000526189396193,0.0050287582491396
OG0010780.fa.json,TX_paternal_00006886_RA_1,0.0010563130348163,0.0100951158003905
OG0010780.fa.json,buc_00030453_RA_1,0.0363775646156805,0.3476580475931791
OG0009870.fa.json,Node2,0.0522703787140208,0.1883693418016138
OG0009870.fa.json,Rsag_NChap2_final_00007666_RA_1,0.0530089936936958,0.1910311250331338
OG0009870.fa.json,TX_maternal_00001286_RA_1,0.0046681636306417,0.0168228915144695
OG0009870.fa.json,TX_paternal_00000666_RA_1,0.003474761846236,0.0125221706441793
OG0009870.fa.json,buc_00022594_RA_1,0.0283359358014815,0.1021156094058701
OG0009219.fa.json,Node2,0.061998810886424,0.1638405029199311
OG0009219.fa.json,Rsag_NChap2_final_00028375_RA_1,0.0522472795291029,0.1380707215486432
OG0009219.fa.json,TX_maternal_00029845_RA_1,0.0076090093076055,0.0201078681003141
OG0009219.fa.json,TX_paternal_00032889_RA_1,0.0094168058655363,0.0248852225849168
OG0009219.fa.json,buc_00037940_RA_1,0.0520697771890687,0.137601646864067
OG0009603.fa.json,Node3,0.0300436569629095,0.1186797672793248
OG0009603.fa.json,Rsag_NChap2_final_00006561_RA_1,0.0592970080206845,0.2342376336190723
OG0009603.fa.json,TX_maternal_00000333_RA_1,0.0011833404102212,0.004674483025507
OG0009603.fa.json,TX_paternal_00001808_RA_1,1.3189922348437401e-10,4.1348725478846103e-10
OG0009603.fa.json,buc_00025061_RA_1,0.0595374255101488,0.2351873412972925
OG0009998.fa.json,Node2,0.0238766727407355,0.1647676741051893
OG0009998.fa.json,Rsag_NChap2_final_00007914_RA_1,0.0364090941080969,0.2512511612320772
OG0009998.fa.json,TX_maternal_00001560_RA_1,0.0002590027016612,0.0017873207545739
OG0009998.fa.json,TX_paternal_00000356_RA_1,0.0007298495163788,0.0050365312020787
OG0009998.fa.json,buc_00022635_RA_1,0.0178743394408194,0.1233468904067972
OG0015000.fa.json,Node3,0.0177601216732896,0.093513938620835
OG0015000.fa.json,Rsag_NChap2_final_00020795_RA_1,0.0415387029686762,0.2187174047148516
OG0015000.fa.json,TX_maternal_00014717_RA_1,1.311578900354501e-10,4.2094599437325236e-10
OG0015000.fa.json,TX_paternal_00011056_RA_1,0.0005551053546331,0.002922845294429
OG0015000.fa.json,buc_00018119_RA_1,0.0118082351918947,0.0621749445903821
OG0011483.fa.json,Node2,0.0225502209270023,0.0800572700604701
OG0011483.fa.json,Rsag_NChap2_final_00004086_RA_1,0.0512375009377174,0.1819021845982293
OG0011483.fa.json,TX_maternal_00006910_RA_1,1.310986411061368e-10,4.2155745859990846e-10
OG0011483.fa.json,TX_paternal_00004098_RA_1,0.0235335265482331,0.0835481788158953
OG0011483.fa.json,buc_00011101_RA_1,0.0263567704657839,0.0935711937338246
OG0013877.fa.json,Node2,0.0149674392024093,0.144307232000326
OG0013877.fa.json,Rsag_NChap2_final_00010347_RA_1,0.0526211546793453,0.5073421761562904
OG0013877.fa.json,TX_maternal_00010573_RA_1,0.0008408423717969,0.0081069068383501
OG0013877.fa.json,TX_paternal_00015580_RA_1,0.0006286533898115,0.0060611056670748
OG0013877.fa.json,buc_00002976_RA_1,0.0167256850482078,0.1612592027250445
OG0013439.fa.json,Node2,0.0415094829487535,0.1610511672483304
OG0013439.fa.json,Rsag_NChap2_final_00009216_RA_1,0.077452888134108,0.3005067072541561
OG0013439.fa.json,TX_maternal_00009180_RA_1,0.0011113717571131,0.004311971771628
OG0013439.fa.json,TX_paternal_00017067_RA_1,0.002769374690788,0.0107447984126912
OG0013439.fa.json,buc_00004485_RA_1,0.0515162280185184,0.1998759817089621
OG0007964.fa.json,Node2,0.0715025923178467,0.1172654537247008
OG0007964.fa.json,Rsag_NChap2_final_00024573_RA_1,0.0500172627930159,0.0820291520259561
OG0007964.fa.json,TX_maternal_00021015_RA_1,0.0017260450504126,0.0028307429063014
OG0007964.fa.json,TX_paternal_00019487_RA_1,0.0017823944210169,0.002923156821613
OG0007964.fa.json,buc_00013894_RA_1,0.0408091497249709,0.0669276917589956
OG0011171.fa.json,Node2,0.0239563598305764,0.170786847105518
OG0011171.fa.json,Rsag_NChap2_final_00003739_RA_1,0.0375656580239633,0.2678086461686958
OG0011171.fa.json,TX_maternal_00005979_RA_1,0.000888181449363,0.006331918140615
OG0011171.fa.json,TX_paternal_00005051_RA_1,0.0008389601402823,0.005981015405485
OG0011171.fa.json,buc_00037343_RA_1,0.026132981854207,0.1863041634000346
OG0011756.fa.json,Node2,0.0236462865286553,0.1591797454288741
OG0011756.fa.json,Rsag_NChap2_final_00005432_RA_1,0.045325398683997,0.305117059934025
OG0011756.fa.json,TX_maternal_00008018_RA_1,0.0001085243111007,0.0007305532812912
OG0011756.fa.json,TX_paternal_00002902_RA_1,0.0004227392157068,0.0028457542649442
OG0011756.fa.json,buc_00009621_RA_1,0.0225540754710418,0.1518273064784776
OG0007717.fa.json,Node2,0.0183982303527982,0.0918102085854071
OG0007717.fa.json,Rsag_NChap2_final_00022035_RA_1,0.0370847095731156,0.1850588266343325
OG0007717.fa.json,TX_maternal_00019461_RA_1,0.0013011232508422,0.006492819948685
OG0007717.fa.json,TX_paternal_00021769_RA_1,0.0027854612354107,0.013899911683122
OG0007717.fa.json,buc_00014472_RA_1,0.0181469370605747,0.0905562135471486
OG0007130.fa.json,Node3,0.0236273003350033,0.0881376109092294
OG0007130.fa.json,Rsag_NChap2_final_00024131_RA_1,0.0321187542774054,0.1198135304183371
OG0007130.fa.json,TX_maternal_00016565_RA_1,0.0010747175385551,0.0040090503319233
OG0007130.fa.json,TX_paternal_00022897_RA_1,0.0043365956822279,0.01617692997048
OG0007130.fa.json,buc_00023849_RA_1,0.0186240399094065,0.0694738019079317
OG0011925.fa.json,Node3,0.027071338209726,0.1175338082252015
OG0011925.fa.json,Rsag_NChap2_final_00006092_RA_1,0.047441951337417,0.2059755290677871
OG0011925.fa.json,TX_maternal_00008595_RA_1,1.299972730306109e-10,4.3336363574767103e-10
OG0011925.fa.json,TX_paternal_00002258_RA_1,0.0014757146597962,0.0064070110785028
OG0011925.fa.json,buc_00020030_RA_1,0.0349120169445433,0.1515751557062193
OG0011099.fa.json,Node2,0.0137212823710209,0.0736052302075621
OG0011099.fa.json,Rsag_NChap2_final_00003544_RA_1,0.0232398236919146,0.1246656490678473
OG0011099.fa.json,TX_maternal_00005688_RA_1,0.0020964094621526,0.0112457929877569
OG0011099.fa.json,TX_paternal_00004960_RA_1,0.0100601859438744,0.0539659692372225
OG0011099.fa.json,buc_00006210_RA_1,0.0231680526723292,0.1242806469757713
OG0013604.fa.json,Node2,0.0377148711404603,0.1290227427958889
OG0013604.fa.json,Rsag_NChap2_final_00009669_RA_1,0.028682743363604,0.0981237932883362
OG0013604.fa.json,TX_maternal_00009770_RA_1,0.0069353381945132,0.0237258229715449
OG0013604.fa.json,TX_paternal_00016459_RA_1,1.301456557009103e-10,4.317227563140394e-10
OG0013604.fa.json,buc_00002585_RA_1,0.0567041244171463,0.1939850631569797
OG0013023.fa.json,Node2,0.0467740944264551,0.1643206963495352
OG0013023.fa.json,Rsag_NChap2_final_00018526_RA_1,0.1004308321517143,0.3528206045780563
OG0013023.fa.json,TX_maternal_00025356_RA_1,0.0113712344631838,0.0399479495702939
OG0013023.fa.json,TX_paternal_00027999_RA_1,0.0041620870231806,0.0146217055894425
OG0013023.fa.json,buc_00019384_RA_1,0.0508024195468899,0.1784724869299589
OG0012692.fa.json,Node2,0.016931602613217,0.080024365945253
OG0012692.fa.json,Rsag_NChap2_final_00017537_RA_1,0.0316220808320968,0.149456435180135
OG0012692.fa.json,TX_maternal_00024266_RA_1,0.0004266641563194,0.0020165562209911
OG0012692.fa.json,TX_paternal_00026810_RA_1,0.0017650174075919,0.0083420572849151
OG0012692.fa.json,buc_00025557_RA_1,0.0149450302667341,0.0706351665845514
OG0010628.fa.json,Node3,0.1012678246974889,0.170049021782115
OG0010628.fa.json,Rsag_NChap2_final_00001538_RA_1,0.1486511054893772,0.2496150692563001
OG0010628.fa.json,TX_maternal_00003666_RA_1,1.28612859414327e-10,4.49493207064542e-10
OG0010628.fa.json,TX_paternal_00007563_RA_1,0.0011418354680148,0.0019173711388792
OG0010628.fa.json,buc_00007024_RA_1,0.0943949003810199,0.1585080011243754
OG0012360.fa.json,Node2,0.054361144478794,0.2829541462869312
OG0012360.fa.json,Rsag_NChap2_final_00016377_RA_1,0.028205035385464,0.1468094865368388
OG0012360.fa.json,TX_maternal_00023359_RA_1,0.0296310607255836,0.1542320635735395
OG0012360.fa.json,TX_paternal_00025423_RA_1,0.0203299363655137,0.1058189602799032
OG0012360.fa.json,buc_00025877_RA_1,0.0574858842351129,0.2992186690190263
OG0012547.fa.json,Node2,0.0234787640462244,0.2345351667863778
OG0012547.fa.json,Rsag_NChap2_final_00015982_RA_1,0.0372544240383569,0.3721436332067711
OG0012547.fa.json,TX_maternal_00023834_RA_1,0.000163844811841,0.0016366862496065
OG0012547.fa.json,TX_paternal_00024952_RA_1,0.0035910488946319,0.0358718733993995
OG0012547.fa.json,buc_00027214_RA_1,0.0223439188502592,0.2231989181325555
OG0012909.fa.json,Node2,0.0166590853186504,0.0747670624254952
OG0012909.fa.json,Rsag_NChap2_final_00018222_RA_1,0.0444832020098385,0.1996435145110934
OG0012909.fa.json,TX_maternal_00025001_RA_1,1.2935352303384688e-10,4.4067460960202976e-10
OG0012909.fa.json,TX_paternal_00027626_RA_1,1.2935352303384688e-10,4.4067460960202976e-10
OG0012909.fa.json,buc_00024695_RA_1,0.0303998170715135,0.1364363635358119
OG0010415.fa.json,Node2,0.0471078478032437,0.1101577168521456
OG0010415.fa.json,Rsag_NChap2_final_00000886_RA_1,0.0960372965411676,0.2245750933860118
OG0010415.fa.json,TX_maternal_00002981_RA_1,0.0047662386661409,0.0111454459059016
OG0010415.fa.json,TX_paternal_00008350_RA_1,0.0100933549570354,0.0236024566880924
OG0010415.fa.json,buc_00030500_RA_1,0.0567372864749996,0.132675344553561
OG0014759.fa.json,Node2,0.0294791274202195,0.119155161909598
OG0014759.fa.json,Rsag_NChap2_final_00013393_RA_1,0.0608048301362504,0.2457742142937743
OG0014759.fa.json,TX_maternal_00013802_RA_1,0.0023162935700257,0.0093625001660419
OG0014759.fa.json,TX_paternal_00012095_RA_1,0.0011632755901108,0.0047019808052416
OG0014759.fa.json,buc_00032289_RA_1,0.040420503255883,0.1633803993336214
OG0014343.fa.json,Node2,0.039600032064988,0.2602793546515681
OG0014343.fa.json,Rsag_NChap2_final_00011819_RA_1,0.0395706090345663,0.2600859657331575
OG0014343.fa.json,TX_maternal_00012123_RA_1,0.0185658753767963,0.1220280340602659
OG0014343.fa.json,TX_paternal_00013916_RA_1,0.0005361639860907,0.0035240480628424
OG0014343.fa.json,buc_00021231_RA_1,0.0507997470754271,0.3338917848237117
OG0014564.fa.json,Node2,0.044304553095203,0.1177941348388712
OG0014564.fa.json,Rsag_NChap2_final_00012611_RA_1,0.0598212919624374,0.1590490556696709
OG0014564.fa.json,TX_maternal_00013015_RA_1,0.0043599390250976,0.0115919292608149
OG0014564.fa.json,TX_paternal_00012987_RA_1,0.0035181570725188,0.0093538528126916
OG0014564.fa.json,buc_00037473_RA_1,0.0570471650954804,0.1516733831620558
OG0014096.fa.json,Node2,0.0304383990927798,0.0920466627334964
OG0014096.fa.json,Rsag_NChap2_final_00011035_RA_1,0.0384327554365931,0.1162218442174962
OG0014096.fa.json,TX_maternal_00011227_RA_1,0.0025504886200009,0.0077127566760412
OG0014096.fa.json,TX_paternal_00014824_RA_1,0.0041564653554804,0.0125692801245293
OG0014096.fa.json,buc_00001652_RA_1,0.0191785564276392,0.0579965493529841
OG0008540.fa.json,Node2,0.0205373964315948,0.1401441646723509
OG0008540.fa.json,Rsag_NChap2_final_00026578_RA_1,0.0409891669680475,0.2797040308631986
OG0008540.fa.json,TX_maternal_00027831_RA_1,0.0005018245170081,0.0034243765017857
OG0008540.fa.json,TX_paternal_00030730_RA_1,0.0007690937769391,0.0052481825183068
OG0008540.fa.json,buc_00021912_RA_1,0.0196512453752729,0.1340972005415571
OG0008367.fa.json,Node2,0.0100706135386445,0.0739725441093223
OG0008367.fa.json,Rsag_NChap2_final_00025801_RA_1,0.0267089897184444,0.1961878402424519
OG0008367.fa.json,TX_maternal_00027234_RA_1,1.2990877906645178e-10,4.3434999060917345e-10
OG0008367.fa.json,TX_paternal_00030094_RA_1,0.0004387898423445,0.0032230807828144
OG0008367.fa.json,buc_00000562_RA_1,0.011295704635777,0.0829713111529406
OG0008695.fa.json,Node3,0.0315027183051209,0.1130923700514957
OG0008695.fa.json,Rsag_NChap2_final_00026999_RA_1,0.0507030986508842,0.1820202796420645
OG0008695.fa.json,TX_maternal_00028196_RA_1,0.0032191557740817,0.0115565251395047
OG0008695.fa.json,TX_paternal_00031162_RA_1,0.0023433691999586,0.0084125177440931
OG0008695.fa.json,buc_00023297_RA_1,0.0317195788117415,0.1138708828270206
OG0007924.fa.json,Node3,0.0169652111443215,0.0812135024050667
OG0007924.fa.json,Rsag_NChap2_final_00024289_RA_1,0.0586421810725345,0.2807237041176887
OG0007924.fa.json,TX_maternal_00020643_RA_1,0.0004695085425172,0.0022475660822934
OG0007924.fa.json,TX_paternal_00019856_RA_1,0.0014104254364576,0.0067517927482003
OG0007924.fa.json,buc_00024413_RA_1,0.0115494401291389,0.0552878756253469
OG0011716.fa.json,Node2,0.0072503628834045,0.0225748502706319
OG0011716.fa.json,Rsag_NChap2_final_00005273_RA_1,0.0663781807087323,0.2066762057064019
OG0011716.fa.json,TX_maternal_00007792_RA_1,0.0404999160604278,0.1261012111724817
OG0011716.fa.json,TX_paternal_00003144_RA_1,0.0501468534405307,0.1561380755926695
OG0011716.fa.json,buc_00009103_RA_1,0.0820249516272639,0.2553942514628738
OG0011131.fa.json,Node2,0.0136787635201809,0.0681321924450797
OG0011131.fa.json,Rsag_NChap2_final_00003622_RA_1,0.0241255084823553,0.1201661088979402
OG0011131.fa.json,TX_maternal_00005810_RA_1,0.0007333149837525,0.0036525492616475
OG0011131.fa.json,TX_paternal_00005240_RA_1,0.0006752181772578,0.0033631764104608
OG0011131.fa.json,buc_00010060_RA_1,0.0184957597741835,0.0921250420400548
OG0007098.fa.json,Node2,0.0037723607315657,0.0855803487082217
OG0007098.fa.json,Rsag_NChap2_final_00021833_RA_1,0.021537291652587,0.4885982706892505
OG0007098.fa.json,TX_maternal_00016380_RA_1,0.0001843477206758,0.0041821404000398
OG0007098.fa.json,TX_paternal_00022733_RA_1,0.0011815675919015,0.0268052219108149
OG0007098.fa.json,buc_00008035_RA_1,0.0059009656584681,0.1338702034885564
OG0013837.fa.json,Node2,0.0270699433203135,0.0800513648646464
OG0013837.fa.json,Rsag_NChap2_final_00010255_RA_1,0.0439013807064524,0.129825371387341
OG0013837.fa.json,TX_maternal_00010477_RA_1,0.0160737098701564,0.0475332511161484
OG0013837.fa.json,TX_paternal_00015700_RA_1,0.0118848772048236,0.0351460152774282
OG0013837.fa.json,buc_00003068_RA_1,0.0200985120298428,0.0594354151650584
OG0013479.fa.json,Node2,0.0377389816050135,0.1394108330886694
OG0013479.fa.json,Rsag_NChap2_final_00009326_RA_1,0.0511062488422593,0.1887905932837811
OG0013479.fa.json,TX_maternal_00009330_RA_1,0.003976896565432,0.0146909757421936
OG0013479.fa.json,TX_paternal_00016917_RA_1,0.0007579633284066,0.0027999774919679
OG0013479.fa.json,buc_00002146_RA_1,0.0628043839863243,0.2320044452919474
OG0007482.fa.json,Node3,0.0111567907560488,0.0446558327599914
OG0007482.fa.json,Rsag_NChap2_final_00021686_RA_1,0.0257312747598753,0.1029912209974362
OG0007482.fa.json,TX_maternal_00018082_RA_1,0.0032264154153178,0.0129139526187293
OG0007482.fa.json,TX_paternal_00033843_RA_1,0.0033454142532763,0.01339025376327
OG0007482.fa.json,buc_00028339_RA_1,0.0187773507917218,0.0751576555450055
OG0013063.fa.json,Node3,0.0193362183745102,0.2080720013621153
OG0013063.fa.json,Rsag_NChap2_final_00018642_RA_1,0.0424799269816508,0.4571154117932577
OG0013063.fa.json,TX_maternal_00025478_RA_1,0.0013089662552537,0.014085444380642
OG0013063.fa.json,TX_paternal_00028123_RA_1,0.0008689205048928,0.0093502268631789
OG0013063.fa.json,buc_00018466_RA_1,0.0186712841396835,0.2009168175337739
OG0013644.fa.json,Node2,0.020552081001051,0.0642347798722462
OG0013644.fa.json,Rsag_NChap2_final_00009763_RA_1,0.0508131641054492,0.1588146918435625
OG0013644.fa.json,TX_maternal_00009881_RA_1,0.0108397951637084,0.0338793845822932
OG0013644.fa.json,TX_paternal_00016354_RA_1,0.000150448375632,0.0004702209129267
OG0013644.fa.json,buc_00002705_RA_1,0.0567127660069285,0.1772536824964324
OG0013591.fa.json,Node2,0.0480266994852068,0.6654426390035205
OG0013591.fa.json,Rsag_NChap2_final_00009639_RA_1,0.0326395446378196,0.4522431262709196
OG0013591.fa.json,TX_maternal_00009733_RA_1,0.0005779671338345,0.0080081283727317
OG0013591.fa.json,TX_paternal_00016496_RA_1,1.3279234958409438e-10,4.0494917646433005e-10
OG0013591.fa.json,buc_00002554_RA_1,0.0163415009733972,0.2264226284457782
OG0007170.fa.json,Node3,0.0103100622875451,0.0492699431968084
OG0007170.fa.json,Rsag_NChap2_final_00020343_RA_1,0.0387726601403576,0.1852876063622146
OG0007170.fa.json,TX_maternal_00016743_RA_1,0.0012717096582958,0.0060772729474935
OG0007170.fa.json,TX_paternal_00024058_RA_1,0.0013545469564436,0.006473137575707
OG0007170.fa.json,buc_00028587_RA_1,0.0226912020508799,0.1084371951336052
OG0007757.fa.json,Node2,0.0304053196188889,0.1132531048203583
OG0007757.fa.json,Rsag_NChap2_final_00023341_RA_1,0.046997447376049,0.1750551186662204
OG0007757.fa.json,TX_maternal_00019559_RA_1,0.0017914930147502,0.0066729160794087
OG0007757.fa.json,TX_paternal_00021314_RA_1,0.0012931554431508,0.0048167186133177
OG0007757.fa.json,buc_00014387_RA_1,0.0295430269749942,0.1100412550385145
OG0011965.fa.json,Node2,0.0196485650701382,0.1467659298249831
OG0011965.fa.json,Rsag_NChap2_final_00006230_RA_1,0.0277777468838529,0.2074872559547686
OG0011965.fa.json,TX_maternal_00008721_RA_1,1.310971019660921e-10,4.2157337397240067e-10
OG0011965.fa.json,TX_paternal_00002108_RA_1,0.0004906022062953,0.0036645774754592
OG0011965.fa.json,buc_00008545_RA_1,0.0272656071526311,0.203661802870293
OG0015395.fa.json,Node2,0.0126878689144039,0.077199765880914
OG0015395.fa.json,Rsag_NChap2_final_00015258_RA_1,0.0353548682459861,0.2151178869953595
OG0015395.fa.json,TX_maternal_00015898_RA_1,0.0017556849142274,0.0106825240119826
OG0015395.fa.json,TX_paternal_00009807_RA_1,0.0018345659543066,0.0111624783579519
OG0015395.fa.json,buc_00016424_RA_1,0.0188889354921483,0.1149303643954013
OG0015040.fa.json,Node3,0.0444447075675859,0.1317685804461246
OG0015040.fa.json,Rsag_NChap2_final_00014328_RA_1,0.1149086573598475,0.3406783729705535
OG0015040.fa.json,TX_maternal_00014791_RA_1,0.008098682505353,0.0240107755370298
OG0015040.fa.json,TX_paternal_00010977_RA_1,0.0077829688122179,0.0230747553121571
OG0015040.fa.json,buc_00018033_RA_1,0.0338859664872367,0.1004642834982809
OG0009596.fa.json,Node2,0.0184555855385274,0.0749204048903374
OG0009596.fa.json,Rsag_NChap2_final_00006570_RA_1,0.0427849626421554,0.173685452443467
OG0009596.fa.json,TX_maternal_00000312_RA_1,0.047860672253587,0.1942902833441383
OG0009596.fa.json,TX_paternal_00001785_RA_1,0.0025895121891789,0.0105121184736592
OG0009596.fa.json,buc_00032601_RA_1,0.0208207717980179,0.0845218727945754
OG0009643.fa.json,Rsag_NChap2_final_00006820_RA_1,0.0638841064014013,0.2542543338267301
OG0009643.fa.json,buc_00032506_RA_1,0.0427820514572122,0.170269611734849
OG0014230.fa.json,Node2,0.0272238590299651,0.1253250309854033
OG0014230.fa.json,Rsag_NChap2_final_00010677_RA_1,0.0285708724910329,0.1315260072525907
OG0014230.fa.json,TX_maternal_00011638_RA_1,1.2943493151886268e-10,4.39732402420972e-10
OG0014230.fa.json,TX_paternal_00015167_RA_1,0.0023268488756846,0.0107116484522843
OG0014230.fa.json,buc_00001292_RA_1,0.0474535441417292,0.2184523833811899
OG0012434.fa.json,Node2,0.0248809768202688,0.1131407826461941
OG0012434.fa.json,Rsag_NChap2_final_00016175_RA_1,0.0460076420353703,0.2092096570480025
OG0012434.fa.json,TX_maternal_00023603_RA_1,0.0030798313124252,0.0140048571092347
OG0012434.fa.json,TX_paternal_00025194_RA_1,0.0007851861583326,0.003570461767576
OG0012434.fa.json,buc_00026284_RA_1,0.0225979088546675,0.102759032028905
OG0012213.fa.json,Node2,0.027888358381955,0.1406333911525018
OG0012213.fa.json,Rsag_NChap2_final_00016973_RA_1,0.0313309709646155,0.1579935482220945
OG0012213.fa.json,TX_maternal_00022678_RA_1,0.0029008943407859,0.0146284196055011
OG0012213.fa.json,TX_paternal_00026150_RA_1,0.0009276356411934,0.0046778137382
OG0012213.fa.json,buc_00026388_RA_1,0.0201726011559963,0.1017249301690801
OG0010094.fa.json,Node2,0.0283089467810656,0.3295304357811057
OG0010094.fa.json,Rsag_NChap2_final_00008207_RA_1,0.0403275766706455,0.4694333567775898
OG0010094.fa.json,TX_maternal_00001857_RA_1,0.0016627605965008,0.0193553729922245
OG0010094.fa.json,TX_paternal_00000016_RA_1,0.0010794476355487,0.0125653155695345
OG0010094.fa.json,buc_00024409_RA_1,0.0332100365098226,0.3865815951410786
OG0012609.fa.json,Node3,0.0226680992678874,0.0765884720658951
OG0012609.fa.json,Rsag_NChap2_final_00017293_RA_1,0.0544443473444769,0.1839505521155665
OG0012609.fa.json,TX_maternal_00023999_RA_1,0.0553260698347741,0.1869296187554265
OG0012609.fa.json,TX_paternal_00026522_RA_1,0.0011694079259468,0.0039510664397388
OG0012609.fa.json,buc_00026747_RA_1,0.0327910202644353,0.1107906803237216
OG0012992.fa.json,Node3,0.0205677727419681,0.2835957173148443
OG0012992.fa.json,Rsag_NChap2_final_00018448_RA_1,0.0117593899787162,0.1621426237073404
OG0012992.fa.json,TX_maternal_00025273_RA_1,0.0010683869970125,0.0147312973839599
OG0012992.fa.json,TX_paternal_00027923_RA_1,0.0012945477025864,0.0178496810966876
OG0012992.fa.json,buc_00019309_RA_1,0.0184615512129164,0.2545543907283934
OG0010341.fa.json,Node2,0.0161352825181125,0.1591881987248664
OG0010341.fa.json,Rsag_NChap2_final_00000660_RA_1,0.0356996374110185,0.3522070944968911
OG0010341.fa.json,TX_maternal_00002681_RA_1,0.0009630118058796,0.0095009253514268
OG0010341.fa.json,TX_paternal_00008607_RA_1,0.0010039605002174,0.0099049188287305
OG0010341.fa.json,buc_00030645_RA_1,0.0207161868406812,0.2043826914040048
OG0010566.fa.json,Node2,0.0052695450729538,0.1100896493971869
OG0010566.fa.json,Rsag_NChap2_final_00001314_RA_1,0.0061686483869986,0.1288734281190106
OG0010566.fa.json,TX_maternal_00003455_RA_1,0.0002734305740521,0.0057124240546636
OG0010566.fa.json,TX_paternal_00007817_RA_1,1.2983157180271658e-10,4.3521532375606727e-10
OG0010566.fa.json,buc_00030105_RA_1,0.0039892492901205,0.0833421195999307
OG0010928.fa.json,Node2,0.0195207597048267,0.1161614910466522
OG0010928.fa.json,Rsag_NChap2_final_00002789_RA_1,0.052029676985745,0.309611149808141
OG0010928.fa.json,TX_maternal_00004753_RA_1,0.0031211580771847,0.0185729644501715
OG0010928.fa.json,TX_paternal_00006447_RA_1,0.0024180927360854,0.0143892585104314
OG0010928.fa.json,buc_00007385_RA_1,0.0521152896186824,0.3101206018604593
OG0008433.fa.json,Rsag_NChap2_final_00025650_RA_1,0.0599867508699657,0.265377941989197
OG0008433.fa.json,buc_00000171_RA_1,0.0406417047324483,0.1797965684824213
OG0008995.fa.json,Node3,0.0056266871429574,0.1773741823787252
OG0008995.fa.json,Rsag_NChap2_final_00027810_RA_1,0.0082435410737762,0.2598671866262602
OG0008995.fa.json,TX_maternal_00029141_RA_1,0.0001842971578842,0.0058097343719121
OG0008995.fa.json,TX_paternal_00032188_RA_1,0.000394217249498,0.012427199261794
OG0008995.fa.json,buc_00032938_RA_1,0.001588776159754,0.0500841552336708
OG0015133.fa.json,Node2,0.0205739539157781,0.102223271597939
OG0015133.fa.json,Rsag_NChap2_final_00014441_RA_1,0.049119058011553,0.2440518156259323
OG0015133.fa.json,TX_maternal_00015001_RA_1,0.0004135794647704,0.0020549013635213
OG0015133.fa.json,TX_paternal_00010773_RA_1,0.0013969450226925,0.0069408287316411
OG0015133.fa.json,buc_00018725_RA_1,0.0179102365702735,0.08898838720069
OG0007857.fa.json,Node2,0.0382711980074486,0.1958902726992079
OG0007857.fa.json,Rsag_NChap2_final_00023638_RA_1,0.0592118126613358,0.303074341362034
OG0007857.fa.json,TX_maternal_00019849_RA_1,0.0024764157046151,0.0126754785047294
OG0007857.fa.json,TX_paternal_00021026_RA_1,0.0027564511020204,0.014108833435309
OG0007857.fa.json,buc_00014102_RA_1,0.0552133056026429,0.2826080722380667
OG0007419.fa.json,Node2,0.0041455106260793,0.0264030501713541
OG0007419.fa.json,Rsag_NChap2_final_00020716_RA_1,0.0284077026611973,0.1809306660313331
OG0007419.fa.json,TX_maternal_00017785_RA_1,0.0027715229276356,0.0176520254101073
OG0007419.fa.json,TX_paternal_00021464_RA_1,0.0620624311114331,0.3952800101591187
